"Title","Author","Shelved","Avg. Rating","Ratings","Year"
"The Trivium: The Liberal Arts of Logic, Grammar, and Rhetoric","Miriam Joseph","30","4.12","761","1937.0"
"Deep Writing","Eric Maisel","30","3.57","152","1999.0"
"How to Write and Sell Your First Novel","Oscar Collier","30","3.37","145","1986.0"
"Max Perkins: Editor of Genius","A. Scott Berg","30","4.31","1810","1978.0"
"Ten Things About Writing: Build Your Story, One Word at a Time","Joanne Harris","29","4.25","224","2020.0"
"The Cost of Living: A Working Autobiography","Deborah Levy","29","4.18","11840","2018.0"
"What to Read and Why","Francine Prose","29","3.46","382","2018.0"
"Why Poetry","Matthew Zapruder","29","4.19","1105","2017.0"
"The Fiction Writer's Guide to Dialogue: A Fresh Look at an Essential Ingredient of the Craft","John Hough Jr.","29","3.97","114","2015.0"
"If on a Winter's Night a Traveler","Italo Calvino","29","4.04","88765","1979.0"
"A Little Book on Form: An Exploration Into the Formal Imagination of Poetry","Robert Hass","29","4.02","249","2014.0"
"Emotional Beats: How to Easily Convert your Writing into Palpable Feelings","Nicholas C. Rossis","29","4.3","183",""
"Shirley Jackson: A Rather Haunted Life","Ruth Franklin","29","3.99","4605","2016.0"
"Writing and Selling Your Mystery Novel: The Complete Guide to Mystery, Suspense, and Crime","Hallie Ephron","29","4.36","154","2017.0"
"Writing with Quiet Hands: How to Shape and Sell a Compelling Story Through Craft and Artistry","Paula Munier","29","4.43","135","2015.0"
"One Day, The End.: Short, Very Short, Shorter-Than-Ever Stories","Rebecca Kai Dotlich","29","4.11","602","2015.0"
"Write It Up! Practical Strategies for Writing and Publishing Journal Articles","Paul J. Silvia","29","4.35","256","2014.0"
"Letters of Note: An Eclectic Collection of Correspondence Deserving of a Wider Audience","Shaun Usher","29","4.33","5573","2013.0"
"Hit Lit: Cracking the Code of the Twentieth Century's Biggest Bestsellers","James W. Hall","29","3.51","414","2012.0"
"How to Write Hot Sex: Tips from Multi-Published Erotic Romance Authors","Shoshanna Evers","29","4.16","171","2011.0"
"The Golden Theme: How to Make Your Writing Appeal to the Highest Common Denominator","Brian  McDonald","29","4.33","291","2010.0"
"The Art of Recklessness: Poetry as Assertive Force and Contradiction","Dean Young","29","4.14","598","2010.0"
"The Writer's Book of Hope: Getting from Frustration to Publication","Ralph Keyes","29","3.96","125","2003.0"
"Copywriting: Successful Writing for Design, Advertising, and Marketing","Mark Shaw","29","4.06","365","2009.0"
"Library Mouse","Daniel Kirk","29","4.21","4161","2007.0"
"The Maeve Binchy Writers' Club","Maeve Binchy","29","3.83","690","2008.0"
"The Tools of Screenwriting: A Writer's Guide to the Craft and Elements of a Screenplay","David Howard","29","3.83","357","1993.0"
"How Writers Work: Finding a Process That Works for You","Ralph Fletcher","29","4.12","342","2000.0"
"Beyond Heaving Bosoms: The Smart Bitches' Guide to Romance Novels","Sarah Wendell","29","3.94","1618","2009.0"
"You Can Write Children's Books","Tracey E. Dils","29","3.85","202","1998.0"
"Descriptionary: A Thematic Dictionary","Marc McCutcheon","29","4.05","203","1992.0"
"The Thirteenth Tale","Diane Setterfield","29","3.97","302206","2006.0"
"The Bedford Handbook","Diana Hacker","29","3.92","386","1991.0"
"The Freedom Writers Diary","Erin Gruwell","29","4.14","16553","1999.0"
"Fiction Writer's Brainstormer","James V. Smith Jr.","29","3.3","63","2000.0"
"Note to Self: On Keeping a Journal and Other Dangerous Pursuits","Samara O'Shea","29","3.22","290","2008.0"
"What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England","Daniel Pool","29","3.85","5506","1993.0"
"Simon & Shuster Handbook for Writers","Lynn Quitman Troyka","29","3.85","171","1987.0"
"The Writing Life: Ideas and Inspiration for Anyone Who Wants to Write","Julia Cameron","29","4.03","206","1999.0"
"The Wand in the Word: Conversations with Writers of Fantasy","Leonard S. Marcus","29","3.98","366","2006.0"
"Letters to a Fiction Writer","Frederick Busch","29","4.1","110","1999.0"
"Rapid Release: How to Write & Publish Fast For Profit","Jewel Allen","28","4.08","320",""
"The Elements of Style: Classic Edition","William Strunk Jr.","28","4.33","325","1918.0"
"The Library Book","Susan Orlean","28","3.9","106024","2018.0"
"Clases de literatura: Berkeley, 1980","Julio Cortázar","28","4.46","1650","2013.0"
"Crafting Dynamic Dialogue: The Complete Guide to Speaking, Conversing, Arguing, and Thinking in Fiction","Writer's Digest Books","28","4.0","72","2016.0"
"How This Book Was Made","Mac Barnett","28","4.05","1392","2016.0"
"The Art of Writing and the Gifts of Writers","C.S. Lewis","28","3.97","331","2013.0"
"The Anatomy of Curiosity","Maggie Stiefvater","28","4.11","851","2015.0"
"Writing Children's Books for Dummies","Lisa Rojany Buccieri","28","3.92","268","2005.0"
"Anchoring, Action, as a Character and More","Mary Buckham","28","4.35","139",""
"What Makes This Book So Great","Jo Walton","28","3.87","1036","2014.0"
"The Plot Whisperer Book of Writing Prompts: Easy Exercises to Get You Writing","Martha Alderson","28","3.84","94","2012.0"
"More Forensics and Fiction: Crime Writers' Morbidly Curious Questions Expertly Answered","D.P. Lyle","28","3.89","225","2012.0"
"Painless Grammar","Rebecca S. Elliott","28","3.94","417","1997.0"
"Write for Your Life","Lawrence Block","28","3.95","156","1986.0"
"Author 2.0 Blueprint","Joanna Penn","28","4.43","176","2012.0"
"Word Hero: A Fiendishly Clever Guide to Crafting the Lines that Get Laughs, Go Viral, and Live Forever","Jay Heinrichs","28","3.7","270","2011.0"
"Write Like This","Kelly Gallagher","28","4.52","1974","2011.0"
"The Artist's Way Every Day: A Year of Creative Living","Julia Cameron","28","3.91","29576","2009.0"
"Legal Writing in Plain English: A Text with Exercises","Bryan A. Garner","28","4.26","633","2001.0"
"Слово живое и мёртвое","Нора Галь","28","4.13","741","1987.0"
"Bartlett's Familiar Quotations","John  Bartlett","28","4.29","1356","1855.0"
"Is Life Like This?: A Guide to Writing Your First Novel in Six Months","John Dufresne","28","3.89","124","2010.0"
"Wild Ink : Success Secrets to Writing and Publishing in the Young Adult Market","Victoria Hanley","28","3.98","158","2008.0"
"The Pleasure of the Text","Roland Barthes","28","4.01","5106","1973.0"
"Everything I Know About Writing","John Marsden","28","3.99","285","1993.0"
"The Complete Idiot's Guide to Getting Published","Sheree Bykofsky","28","3.79","155","2000.0"
"The Weekend Novelist Writes a Mystery","Robert J. Ray","28","3.77","128","1998.0"
"The Sounds of Poetry: A Brief Guide","Robert Pinsky","28","3.85","956","1998.0"
"So You Want to Write: How to Master the Craft of Writing Fiction and Memoir","Marge Piercy","28","3.74","117","2001.0"
"What a Writer Needs","Ralph Fletcher","28","4.22","393","1992.0"
"Writing the Sacred Journey: Art and Practice of Spiritual Memoir","Elizabeth Jarrett Andrew","28","4.19","141","2004.0"
"How to Tell a Story: The Secrets of Writing Captivating Tales","Peter Rubie","28","3.92","105","1998.0"
"By Cunning & Craft: Sound Advice and Practical Wisdom for Fiction Writers","Peter Selgin","28","4.17","146","2007.0"
"Seven Drafts: Self-Edit Like a Pro from Blank Page to Book","Allison K. Williams","27","4.85","117",""
"Mastering Plot Twists: How to Use Suspense, Targeted Storytelling Strategies, and Structure to Captivat E Your Readers","Jane K. Cleland","27","3.88","118","2018.0"
"The Paris Review Interviews, III","The Paris Review","27","4.34","350","2008.0"
"Improv for Writers: 10 Secrets to Help Novelists and Screenwriters Bypass Writer's Block and Generate Infinite Ideas","Jorjeana Marie","27","4.11","61",""
"Strangers To Superfans: A Marketing Guide to The Reader Journey","David Gaughran","27","4.44","443","2018.0"
"The One Hour Content Plan: The Solopreneur’s Guide to a Year’s Worth of Blog Post Ideas in 60 Minutes and Creating Content That Hooks and Sells","Meera Kothand","27","4.08","1233","2017.0"
"Growing Gills: How to Find Creative Focus When You’re Drowning in Your Daily Life","Jessica Abel","27","4.26","230",""
"Hungry Heart: Adventures in Life, Love, and Writing","Jennifer Weiner","27","3.78","7918","2016.0"
"Troubleshooting Your Novel: 100 Incredibly Practical Ways to Fix Your Fiction","Steven James","27","4.33","108","2016.0"
"On Great Writing","Dionysius Longinus","27","3.84","853","1.0"
"How Great Science Fiction Works","Gary K. Wolfe","27","4.14","910","2016.0"
"Internal Dialogue","Marcy Kennedy","27","4.32","123","2015.0"
"Writing Dark Stories: How to Write Horror and Other Disturbing Short Stories","Rayne Hall","27","4.17","191","2013.0"
"By Mouse and Frog","Deborah Freedman","27","3.93","758","2015.0"
"Sizzling Style: Every Word Matters","William Bernhardt","27","4.15","152","2014.0"
"The Pocket Muse 2: Endless Inspiration for Writers","Monica Wood","27","4.11","173","2006.0"
"Now Write! Mysteries: Suspense, Crime, Thriller, and Other Mystery Fiction Exercises from Today's Best Writers and Teachers","Sherry    Ellis","27","3.83","133","2011.0"
